83091,40
83094,40
83122,40
83277,40
83342,40
83349,40
83391,40
83520,40
83522,40
83545,40
83840,40
83845,40
83874,40
84022,40
84292,40
84428,40
84460,40
84480,40
84616,40
84794,40
84804,40
85122,40
85171,40
85212,40
85364,40
85584,40
85607,40
85710,40
85721,40
85815,40
85959,40
86079,40
86088,40
86424,40
86481,40
86661,40
86713,40
86858,40
87026,40
87125,40
87343,40
87476,40
87577,40
87627,40
87631,40
87745,40
87759,40
88586,40
88587,40
88630,40
88779,40
88960,40
88964,40
89016,40
89064,40
89172,40
89188,40
89275,40
89277,40
89579,40
89900,40
90073,40
90769,40
90836,39
90861,39
90909,39
90912,39
90915,39
90940,39
90943,39
90945,39
90970,39
90973,39
90976,39
91053,39
91117,39
91118,39
91147,39
91170,39
91175,39
91179,39
91184,39
91189,39
91195,39
91200,39
91221,39
91225,39
91228,39
91230,39
91233,39
91236,39
91240,39
91243,39
91245,39
91249,39
91252,39
91255,39
91258,39
91261,39
91264,39
91267,39
91270,39
91273,39
93293,39
93322,40
93327,40
93331,40
93332,40
93339,40
93420,40
94641,40
94724,40
94726,40
94805,40
95106,40
95124,40
95162,40
95283,40
95309,40
95345,40
96171,40
96938,40
97017,40
97127,40
97598,40
97692,40
97832,40
98062,40
98251,40
98320,40
98333,40
98534,40
98634,40
98719,40
98820,40
99822,40
99871,40
99927,40
100273,40
100368,40
100369,40
100458,40
100652,40
100659,39
100662,39
100665,39
100667,39
100670,39
100673,39
100675,39
100677,39
100680,39
100683,39
100685,39
100688,39
100690,39
100693,39
100695,39
100698,39
100701,39
100725,39
100729,39
100754,39
100759,39
100764,39
100769,39
100773,39
100779,39
100784,39
100789,39
100816,39
100822,39
100827,39
100833,39
100860,39
100862,39
100867,39
100874,39
100897,39
100902,39
100906,39
100927,39
101521,39
102141,39
102826,39
102853,40
102859,40
102881,40
102883,40
102887,40
102891,40
102894,40
102898,40
102902,40
102906,40
102909,40
102912,40
102916,40
102919,40
102922,40
102927,40
102929,40
102932,40
102936,40
102956,40
102959,40
102963,40
102966,40
102970,40
102972,40
102975,40
102980,40
102983,40
102985,40
103039,40
103043,40
103048,40
103053,40
103057,40
103060,40
103066,40
103070,40
103077,40
103081,40
103704,40
104074,40
104426,40
104768,40
104848,40
105031,40
105093,40
105115,40
105187,40
105205,40
105250,40
105251,40
105392,40
105593,40
105594,40
105803,40
105966,40
106129,40
106138,40
106181,40
106184,40
106210,40
106298,40
106487,40
106602,40
106632,40
106713,40
106733,40
106736,40
106962,40
106995,40
107164,40
107165,40
107682,40
107782,40
107783,40
107834,40
108044,40
108193,40
108239,40
108265,40
108493,40
108622,40
108820,40
109077,40
109105,40
109107,40
109334,40
109394,40
109471,40
109479,40
109544,40
109866,40
109945,40
110246,40
110307,40
110479,40
110505,40
110710,40
110777,40
110834,40
110835,40
111045,40
111134,40
111247,40
111359,40
112153,40
112217,40
112315,40
112341,40
112540,40
112582,40
113109,40
113152,40
115882,40
115957,39
115982,39
116003,39
116024,39
116048,39
116081,39
116084,39
116086,39
116089,39
116091,39
116094,39
116096,39
116099,39
116101,39
116103,39
116106,39
116109,39
116111,39
116114,39
116117,39
116119,39
116122,39
116125,39
116128,39
116130,39
116133,39
116135,39
116137,39
116140,39
116143,39
116145,39
116148,39
116151,39
116156,39
116159,39
116163,39
116166,39
116169,39
118623,39
118678,40
118686,40
118688,40
118712,40
118715,40
118718,40
118721,40
118726,40
118729,40
118732,40
118735,40
118738,40
118742,40
118745,40
118748,40
118752,40
118755,40
118758,40
118761,40
118765,40
118768,40
118771,40
118774,40
118778,40
118781,40
118785,40
118789,40
118791,40
118794,40
118798,40
118801,40
118804,40
118809,40
118811,40
118814,40
118818,40
118823,40
118826,40
119132,40
119204,40
119249,40
119264,41
119272,41
119278,41
119353,41
119470,41
119759,41
120114,41
120127,41
120157,41
120341,41
120449,41
120641,41
120781,41
120830,41
121028,41
121171,41
121180,41
121318,41
121972,41
122011,41
122013,41
122121,41
122290,41
122459,41
122476,41
122561,41
122567,41
122640,41
122665,41
122709,41
122710,41
122712,41
122720,41
122835,41
122837,41
122995,41
123094,41
123280,41
123341,41
123998,41
124112,41
124227,41
124448,41
124604,41
124679,41
124929,41
124931,41
125065,41
125296,41
125318,41
125352,41
125460,41
125470,41
125471,41
125550,41
125863,41
125878,41
125917,41
125926,41
125962,41
125982,41
126086,41
126168,41
126284,41
126596,41
127054,41
127228,41
127289,41
127388,41
127462,41
127635,41
127687,41
127744,41
127873,41
128504,41
128900,41
131322,41
131329,40
131333,40
131335,40
131338,40
131340,40
131342,40
131345,40
131347,40
131350,40
131353,40
131355,40
131357,40
131359,40
131362,40
131365,40
131367,40
131370,40
131373,40
131375,40
131377,40
131379,40
131382,40
131385,40
131387,40
131390,40
131392,40
131395,40
131397,40
131399,40
131402,40
131404,40
131407,40
131409,40
131414,40
131416,40
131459,40
131463,40
131489,40
131493,40
134817,40
134920,41
134921,41
134926,41
134931,41
134955,41
134958,41
134962,41
134965,41
134968,41
134972,41
134976,41
134980,41
134982,41
134985,41
134989,41
134993,41
134996,41
135014,41
135042,41
135046,41
135052,41
135055,41
135059,41
135064,41
135068,41
135073,41
135077,41
135080,41
135085,41
135089,41
135092,41
135097,41
135101,41
135105,41
135110,41
135114,41
135118,41
135125,41
135719,41
135740,41
135756,42
135759,42
135763,42
135768,42
136148,42
136225,42
136307,42
136384,42
136393,43
136395,43
136396,43
136528,43
136562,43
136644,43
136802,43
137133,43
137166,43
137303,43
137497,43
137501,43
137814,43
137961,43
138140,43
138357,43
138435,43
138458,43
138491,43
138578,43
139042,43
139044,43
139076,43
139082,43
139093,43
139690,43
139795,43
139822,43
139854,43
139959,43
140093,43
140452,43
140614,43
140630,43
140654,43
140789,43
140998,43
141024,43
141026,43
141063,43
141079,43
141517,43
141912,43
142326,43
142472,43
142487,43
143974,43
144052,43
144127,43
144180,43
144405,43
145997,43
146074,42
146099,42
146125,42
146146,42
146185,42
146188,42
146190,42
146193,42
146196,42
146198,42
146201,42
146204,42
146206,42
146209,42
146211,42
146214,42
146216,42
146219,42
146222,42
146224,42
146227,42
146229,42
146232,42
146234,42
146237,42
146239,42
146242,42
146245,42
146247,42
146249,42
146252,42
146255,42
146258,42
146261,42
146264,42
146266,42
146272,42
146274,42
146277,42
146279,42
146282,42
148125,42
148271,42
148281,43
148287,43
148291,43
148298,43
148302,43
148306,43
148311,43
148440,43
148515,43
148518,43
148702,43
148875,43
148877,43
148890,44
148892,44
148896,44
148899,44
148904,44
148908,44
148911,44
148915,44
148919,44
148922,44
148927,44
148930,44
148934,44
148938,44
148941,44
148946,44
148949,44
148952,44
148957,44
148961,44
148964,44
148969,44
148973,44
148976,44
148980,44
148983,44
148988,44
148992,44
148995,44
149000,44
149004,44
149007,44
149011,44
149015,44
149018,44
149023,44
149024,44
149028,44
149047,44
149204,44
149446,44
149847,44
149886,44
149902,44
149951,44
149976,44
150171,44
150182,44
150185,44
150368,44
150405,44
150536,44
150552,45
150556,45
150592,45
150661,45
150869,45
150942,45
150955,46
150957,46
150964,46
150973,46
150979,46
151026,46
151030,46
151296,46
151345,46
151423,46
151590,46
151727,46
151745,46
151891,46
151918,46
151991,46
152049,46
152197,46
152217,46
152227,46
152317,46
152469,46
152590,46
153295,46
153331,46
153357,46
153439,46
153444,46
153447,46
153449,46
153450,46
153460,46
153502,46
153539,46
153544,46
153577,46
153671,46
153708,46
153711,46
153754,46
153799,46
153815,46
153838,46
153901,46
153945,46
153992,46
154152,46
154221,46
154420,46
154521,46
154639,46
154785,46
154794,46
154907,46
154932,46
154943,46
155090,46
155092,46
155128,46
155130,46
155324,46
155467,46
155937,46
155993,46
156177,46
156179,46
156185,46
156207,46
156341,46
156510,46
156842,46
156885,46
156965,46
157010,46
157147,46
157148,46
157378,46
157389,45
157396,45
157398,45
157403,45
157409,45
157414,45
157416,45
157421,45
157426,45
157431,45
157435,45
157440,45
157445,45
157449,45
157454,45
157459,45
157464,45
157469,45
157475,45
157480,45
157485,45
157490,45
157495,45
157500,45
157505,45
157510,45
157515,45
157520,45
157524,45
157529,45
157534,45
157540,45
157545,45
157550,45
157572,45
157576,45
157580,45
157585,45
157590,45
157594,45
157599,45
157603,45
157608,45
157612,45
157616,45
157620,45
158255,45
158322,45
158586,45
159015,45
159032,46
159044,46
159206,46
159584,46
159602,47
159609,47
159858,47
160128,47
160145,48
160154,48
160158,48
160163,48
160166,48
160170,48
160175,48
160179,48
160182,48
160210,48
160213,48
160217,48
160246,48
160252,48
160259,48
160261,48
160263,48
160265,48
160274,48
160280,48
160288,48
160293,48
160299,48
160307,48
160313,48
160318,48
160325,48
160331,48
160337,48
160345,48
160351,48
160357,48
160365,48
160370,48
160376,48
160379,48
160383,48
160388,48
160411,48
160415,48
160419,48
160422,48
160426,48
160431,48
160434,48
160853,48
161185,48
161205,48
161389,48
161562,48
161903,48
161921,49
161925,49
161930,49
161934,49
161960,49
161968,49
161971,49
161975,49
161979,49
161982,49
161986,49
161990,49
161994,49
161998,49
162002,49
162177,49
162182,49
162286,49
162290,49
162292,49
162482,49
162502,50
162510,50
162512,50
162519,50
162526,50
162532,50
162636,50
162647,51
162651,51
162655,51
162660,51
162664,51
162670,51
162673,51
162677,51
162718,51
162971,51
163026,51
163028,51
163200,51
163238,51
163285,51
163438,51
163510,51
163596,51
163646,51
163653,51
163721,51
163819,51
163951,51
164161,51
164225,51
164314,51
164608,51
164638,51
164746,51
164904,51
164986,51
165002,51
165003,51
165009,51
165162,51
165179,51
165265,51
165349,51
165351,51
165424,51
165476,51
165483,51
165515,51
165620,51
165664,51
165712,51
166398,51
166403,51
166405,51
166407,51
166409,51
166420,51
166433,51
166459,51
166542,51
166544,51
166558,51
166743,51
166751,50
166755,50
166758,50
166761,50
166764,50
166767,50
166771,50
166774,50
166777,50
166780,50
166784,50
166787,50
166789,50
166794,50
166797,50
166800,50
166804,50
166807,50
166810,50
166815,50
166819,50
166823,50
166827,50
166830,50
166833,50
166836,50
166839,50
166842,50
166845,50
166848,50
166873,50
166876,50
166880,50
166884,50
166887,50
166890,50
166894,50
166897,50
166901,50
166905,50
166908,50
166911,50
166916,50
166919,50
166922,50
166926,50
166930,50
166933,50
166937,50
166979,50
167089,50
167101,50
167255,50
167286,50
167400,50
167428,50
167451,50
167486,50
167502,50
167525,50
167569,50
167584,50
167661,50
167663,50
167723,50
167848,50
167998,50
168005,50
168086,50
168088,50
168185,50
168249,50
168476,50
168579,50
168610,50
168623,51
168625,51
168632,51
168637,51
168645,51
168651,51
168657,51
168665,51
168671,51
168677,51
168679,51
168687,51
168693,51
168700,51
168702,51
168708,51
168713,51
168720,51
168725,51
168731,51
168739,51
168744,51
168750,51
168758,51
168763,51
168769,51
168855,51
168903,51
169010,51
169024,51
169044,51
169060,51
169108,51
169267,51
169485,51
169488,51
169498,52
169507,52
169513,53
169515,53
169521,53
169549,53
169554,53
169560,53
169601,53
169651,53
169776,53
169781,53
169820,53
169831,54
169836,54
169850,54
169995,54
170031,54
170129,54
170331,54
170344,55
170350,55
170360,55
170365,55
170372,55
170377,55
170383,55
170391,55
170397,55
170403,55
170410,55
170416,55
170419,55
170425,55
170433,55
170439,55
170445,55
170453,55
170458,55
170461,55
170539,55
170638,55
170832,55
170846,55
170918,55
170928,56
170934,56
170942,56
170948,56
170954,56
171025,56
171033,56
171102,56
171128,56
171225,56
171352,56
171465,56
171573,56
171629,56
171640,57
171642,57
171646,57
171655,57
171660,57
171667,57
171669,57
171679,57
171685,57
171693,57
171699,57
171704,57
171796,57
171881,57
171947,57
172002,57
172202,57
172204,57
172267,57
172396,57
172398,57
172507,57
173060,57
173127,57
173148,57
173157,57
173165,57
173253,57
173256,57
173349,57
173352,57
173383,57
173475,57
173490,57
173496,57
173506,57
173508,57
173515,57
173621,57
173711,57
173741,57
173869,57
174045,57
174046,57
174152,57
174163,57
174235,57
174243,57
174264,57
174265,57
174294,57
174296,57
174298,57
174442,57
174445,57
174454,57
174673,57
174775,57
174852,57
174868,57
174922,57
175105,57
175569,57
175572,57
175574,57
175597,57
175606,57
175787,57
175811,57
175871,57
176009,57
176099,57
176102,57
176285,57
176296,56
176324,56
176329,56
176332,56
176334,56
176335,56
176342,56
176347,56
176353,56
176359,56
176366,56
176374,56
176379,56
176385,56
176390,56
176396,56
176402,56
176407,56
176413,56
176419,56
176424,56
176429,56
176433,56
176437,56
176440,56
176445,56
176450,56
176456,56
176461,56
176463,56
176469,56
176475,56
176481,56
176483,56
176489,56
176494,56
176500,56
176505,56
176511,56
176517,56
176522,56
176524,56
176530,56
176535,56
176540,56
176547,56
176552,56
176557,56
176560,56
176564,56
176569,56
176575,56
176580,56
176586,56
176588,56
176590,56
176596,56
176602,56
176608,56
176613,56
176618,56
176624,56
176629,56
176636,56
176703,56
176706,56
176925,56
177124,56
177160,56
177162,56
177514,56
177516,56
177703,56
177825,56
177839,56
177849,56
177860,57
177867,57
177873,57
177880,57
177886,57
177892,57
177899,57
177905,57
177938,57
177942,57
177947,57
177952,57
177956,57
177959,57
177964,57
177969,57
178263,57
178573,57
178764,57
178911,57
178990,57
178993,57
179020,58
179022,58
179028,58
179031,58
179036,58
179041,58
179046,58
179048,58
179052,58
179056,58
179061,58
179065,58
179069,58
179074,58
179078,58
179082,58
179087,58
179091,58
179095,58
179100,58
179104,58
179387,58
179467,58
179579,58
179634,58
179647,58
179778,58
179784,59
179788,59
179794,59
179798,59
179802,59
179806,59
179810,59
179815,59
179819,59
179824,59
179828,59
179832,59
179836,59
179841,59
180153,59
180159,60
180165,60
180168,60
180172,60
180177,60
180354,60
180839,60
180863,60
180874,61
180882,61
180888,61
180894,61
180902,61
180907,61
180916,61
180918,61
180925,61
180930,61
180937,61
180941,61
180945,61
180950,61
181066,61
181332,61
181521,61
181680,61
181838,61
181845,62
181851,62
181854,62
181857,62
181990,62
182015,62
182158,62
182374,62
182561,62
182567,62
182598,62
182700,62
182708,62
182767,62
182878,62
182879,62
182909,62
182968,62
183024,62
183026,62
183027,62
183029,62
183113,62
183174,62
183281,62
183334,62
183662,62
183902,62
183903,62
183943,62
183964,62
184060,62
184130,62
184241,62
184251,62
184408,62
184413,62
184561,62
184563,62
184626,62
184628,62
184643,62
184662,62
184708,62
184757,62
184758,62
184809,62
184857,62
184932,62
184951,62
184960,62
184971,62
185054,62
185100,62
185109,62
185221,62
185228,62
185345,62
185378,62
185403,62
185493,62
185521,62
185543,62
185616,62
185652,62
185691,62
185693,62
185729,62
185817,62
185818,62
185975,62
186041,62
186049,62
186121,62
186225,62
186262,62
186271,62
186345,62
186486,62
186536,62
186636,62
186907,62
187030,62
187152,62
187160,62
187247,62
187414,62
187473,62
187484,61
187488,61
187493,61
187497,61
187500,61
187503,61
187507,61
187509,61
187513,61
187516,61
187520,61
187523,61
187526,61
187529,61
187533,61
187537,61
187541,61
187545,61
187549,61
187552,61
187555,61
187559,61
187563,61
187566,61
187568,61
187572,61
187576,61
187579,61
187582,61
187585,61
187589,61
187593,61
187597,61
187600,61
187604,61
187608,61
187611,61
187614,61
187618,61
187622,61
187625,61
187629,61
187632,61
187636,61
187639,61
187643,61
187647,61
187650,61
187654,61
187657,61
187661,61
187665,61
187668,61
187672,61
187675,61
187679,61
187683,61
187686,61
187690,61
187693,61
187696,61
187700,61
187905,61
187922,61
187985,61
188031,61
188050,61
188187,61
188215,61
188217,61
188315,61
188440,61
188449,61
188779,61
188783,61
188785,61
189052,61
189085,61
189204,61
189318,61
189323,61
189389,61
189446,61
189528,61
189764,61
189775,62
189780,62
189789,62
189793,62
189796,62
189802,62
189806,62
189809,62
189815,62
189819,62
189823,62
189828,62
189832,62
189835,62
189840,62
189843,62
189849,62
189853,62
189856,62
189861,62
189866,62
189869,62
189874,62
189878,62
189882,62
189887,62
189890,62
189895,62
189899,62
189903,62
189909,62
189912,62
189916,62
190092,62
190124,62
190376,62
190511,62
190533,62
190576,62
190776,62
190959,62
191078,62
191287,62
191491,62
192099,62
192280,62
192576,62
192599,62
192698,62
193187,62
193713,62
193753,62
193786,62
193827,62
194759,62
195252,62
195295,62
195296,62
195305,61
195309,61
195313,61
195316,61
195319,61
195323,61
195326,61
195329,61
195333,61
195336,61
195339,61
195343,61
195346,61
195349,61
195353,61
195356,61
195360,61
195363,61
195366,61
195370,61
195373,61
195376,61
195379,61
195384,61
195387,61
195390,61
195393,61
195396,61
195399,61
195402,61
195405,61
195409,61
195412,61
195415,61
195418,61
195421,61
195424,61
195427,61
195430,61
195434,61
195437,61
195440,61
195443,61
195447,61
195449,61
195452,61
195456,61
195459,61
195461,61
195484,61
195488,61
195491,61
195494,61
195497,61
195500,61
195503,61
195507,61
195510,61
195513,61
195517,61
195520,61
195621,61
195966,61
196041,61
196108,61
196531,61
196792,61
196896,61
196984,61
197251,61
197257,61
199717,61
199732,62
199737,62
199741,62
199748,62
199752,62
199756,62
199762,62
199765,62
199772,62
199778,62
199784,62
199790,62
199794,62
199797,62
199803,62
199807,62
199811,62
199816,62
199821,62
199827,62
199834,62
199838,62
199843,62
199847,62
199873,62
199881,62
199888,62
199892,62
199897,62
200266,62
200602,62
200676,62
200686,63
200695,63
200701,63
200703,63
200995,63
201314,63
201426,63
201458,64
201462,64
201467,64
201471,64
201474,64
201480,64
201487,64
201493,64
201499,64
201502,64
201506,64
201512,64
201516,64
201520,64
201735,64
201765,64
201802,64
201816,65
201823,65
201827,65
201830,65
202094,65
202146,65
202164,66
202166,66
202171,66
202178,66
202183,66
202187,66
202192,66
202196,66
202200,66
202205,66
202209,66
202214,66
202218,66
202367,66
202413,66
202494,66
202615,66
202635,66
202639,66
202641,66
202681,66
202738,66
202750,66
202809,66
202812,66
202992,66
203194,66
203206,66
203244,66
203391,66
203465,66
203503,66
203539,66
203559,67
203561,67
203568,68
203569,68
203573,68
203579,68
203582,68
203586,68
203592,68
203596,68
203601,68
203605,68
203609,68
203614,68
203618,68
203622,68
203778,68
203779,68
203848,68
203881,68
203936,68
204125,68
204155,68
204184,68
204210,68
204248,68
204268,68
204413,68
204524,68
204726,68
204758,68
204805,68
204952,68
204969,68
204994,68
205087,68
205089,68
205091,68
205109,68
205185,68
205208,68
205210,68
205480,68
205737,68
205760,68
205804,68
205865,68
205923,68
206020,68
206022,68
206034,68
206090,68
206105,68
206112,68
206217,68
206222,68
206269,68
206270,68
206359,68
206408,68
206487,68
206515,68
206549,68
206620,68
206623,68
206784,68
206786,68
206876,68
206911,68
206914,68
207177,68
207223,68
207250,68
207324,68
207386,68
207498,68
207624,68
207682,68
207753,68
207780,68
207818,68
207849,68
207894,68
208032,68
208033,68
208035,68
208166,68
208168,68
208227,68
208459,68
208518,68
208522,68
208746,68
208867,68
208875,68
208966,68
208998,68
209132,68
209199,68
209218,68
209320,68
209330,68
209371,68
209413,68
209416,68
209507,68
209508,68
210267,68
210269,68
210282,68
210283,68
210357,68
210425,68
210441,68
210559,68
210615,68
210682,68
210775,68
211097,68
211099,68
211105,68
211209,68
211218,67
211223,67
211224,67
211228,67
211232,67
211235,67
211239,67
211242,67
211246,67
211249,67
211253,67
211256,67
211260,67
211263,67
211267,67
211270,67
211274,67
211277,67
211281,67
211284,67
211288,67
211291,67
211295,67
211299,67
211302,67
211306,67
211309,67
211313,67
211316,67
211320,67
211324,67
211328,67
211331,67
211334,67
211338,67
211342,67
211346,67
211349,67
211353,67
211356,67
211359,67
211363,67
211366,67
211370,67
211373,67
211376,67
211380,67
211384,67
211387,67
211390,67
211394,67
211398,67
211401,67
211404,67
211407,67
211411,67
211414,67
211418,67
211422,67
211426,67
211429,67
211433,67
211434,67
211438,67
211442,67
211445,67
211449,67
211453,67
211796,67
211959,67
212162,67
212280,67
212320,67
212324,67
212326,67
212397,67
212465,67
212468,67
212631,67
212633,67
212843,67
212875,67
212885,68
212897,68
212900,68
212901,68
212903,68
212910,68
212916,68
212924,68
212930,68
212936,68
212945,68
212951,68
212960,68
212966,68
212971,68
212976,68
212980,68
212984,68
212989,68
212994,68
212998,68
213002,68
213006,68
213010,68
213015,68
213019,68
213025,68
213028,68
213031,68
213037,68
213041,68
213044,68
213049,68
213053,68
213057,68
213062,68
213066,68
213294,68
213547,68
214556,68
214572,69
214576,69
214582,69
214585,69
214589,69
214594,69
214598,69
214601,69
214606,69
214610,69
214613,69
214618,69
214621,69
214625,69
214630,69
214635,69
214639,69
214643,69
214646,69
214651,69
214655,69
214658,69
214664,69
214667,69
214670,69
214676,69
214680,69
214684,69
214704,69
214712,69
214717,69
214725,69
214727,69
214729,69
214730,69
214738,69
214744,69
214752,69
214813,69
214827,69
215787,69
215875,69
215895,69
215981,69
215996,69
216025,69
216221,69
216303,69
216336,69
216387,69
216439,69
216502,69
216511,70
216518,70
216521,70
216525,70
216530,70
216667,70
216824,70
216864,70
216930,70
216943,70
216988,70
216994,71
217000,71
217003,71
217009,71
217116,71
217121,72
217128,73
217131,73
217135,73
217140,73
217144,73
217148,73
217306,73
217362,73
217394,73
217616,73
217660,73
217743,73
217753,74
217755,74
217762,74
217797,74
217822,74
217836,75
217846,75
217848,75
217855,75
217861,75
217869,75
217896,75
217989,75
218108,75
218111,75
218148,75
218217,75
218348,75
218490,75
218616,75
218653,75
218672,75
218694,75
218721,75
218723,75
218949,75
218982,75
219073,75
219105,75
219153,75
219266,75
219286,75
219298,75
219307,75
219309,75
219359,75
219419,75
219508,75
219552,75
219609,75
219666,75
219700,75
219702,75
219726,75
219805,75
219808,75
219829,75
219831,75
219954,75
219956,75
220035,75
220064,75
220073,75
220075,75
220125,75
220150,75
220176,75
220334,75
220336,75
220368,75
220381,75
220434,75
220546,75
220564,75
220703,75
220706,75
220796,75
220825,75
220827,75
221066,75
221211,75
221213,75
221343,75
221399,75
221406,75
221489,75
221491,75
221581,75
221726,75
221917,75
221941,75
221959,75
221970,75
221998,75
222000,75
222032,75
222238,75
222336,75
222356,75
222365,75
222387,75
222497,75
222541,75
222604,75
222687,75
222689,75
222702,75
222708,75
222847,75
222850,75
223023,75
223026,75
223072,75
223134,75
223317,75
223391,75
223490,75
223601,75
223690,75
223712,75
223714,75
223800,75
223930,75
224464,75
224576,75
224697,75
224699,75
224785,75
224806,75
224852,75
225051,75
225397,75
225399,75
225533,75
225543,74
225547,74
225550,74
225553,74
225577,74
225581,74
225584,74
225588,74
225592,74
225596,74
225598,74
225620,74
225623,74
225626,74
225630,74
225633,74
225636,74
225640,74
225643,74
225646,74
225650,74
225653,74
225656,74
225660,74
225663,74
225666,74
225669,74
225672,74
225675,74
225679,74
225682,74
225686,74
225709,74
225714,74
225720,74
225722,74
225727,74
225733,74
225738,74
225744,74
225748,74
225754,74
225759,74
225764,74
225769,74
225774,74
225779,74
225784,74
225789,74
225795,74
225801,74
225805,74
225808,74
225812,74
225815,74
225818,74
225821,74
225825,74
225828,74
225832,74
225835,74
225838,74
225843,74
225846,74
225869,74
225872,74
225876,74
225880,74
225883,74
225887,74
225890,74
225894,74
225897,74
225900,74
225904,74
226021,74
226056,74
226304,74
226659,74
227111,74
227172,74
227542,74
227573,75
227581,75
227583,75
227594,75
227600,75
227606,75
227613,75
227618,75
227626,75
227632,75
227637,75
227644,75
227650,75
227656,75
227662,75
227666,75
227670,75
227675,75
227679,75
227683,75
227690,75
227713,75
227741,75
227747,75
227948,75
227959,76
227963,76
227966,76
227971,76
227975,76
227979,76
227983,76
227987,76
227991,76
227995,76
227999,76
228005,76
228008,76
228012,76
228017,76
228021,76
228025,76
228030,76
228033,76
228037,76
228042,76
228046,76
228049,76
228054,76
228058,76
228064,76
228068,76
228072,76
228077,76
228080,76
228083,76
228089,76
228093,76
228097,76
228103,76
228106,76
228110,76
228115,76
228119,76
228124,76
228128,76
228131,76
228137,76
228140,76
228144,76
228149,76
228153,76
228157,76
228162,76
228166,76
228170,76
228175,76
228649,76
228720,76
228879,76
228885,76
229675,76
229951,76
230145,76
230161,76
230352,76
230523,76
230549,76
230619,76
230653,76
230659,76
230756,76
230771,76
